year,year_ending,hbtreat_name,hospital_code,hospital_name,specialty,trend_type,value,covid_period
2023,31/03/2024,NHS Greater Glasgow & Clyde,G614H,Orchard View,nonpsychiatric,patients,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G614H,Orchard View,nonpsychiatric,stays,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G614H,Orchard View,nonpsychiatric,hospitalresidents,NA,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G614H,Orchard View,psychiatric,admissions,25,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G614H,Orchard View,psychiatric,discharges,30,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G614H,Orchard View,psychiatric,patients,25,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G614H,Orchard View,psychiatric,stays,25,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G614H,Orchard View,psychiatric,hospitalresidents,15,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G604V,Prince and Princess of Wales Hospice,total,admissions,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G604V,Prince and Princess of Wales Hospice,total,discharges,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G604V,Prince and Princess of Wales Hospice,total,patients,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G604V,Prince and Princess of Wales Hospice,total,stays,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G604V,Prince and Princess of Wales Hospice,total,hospitalresidents,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G604V,Prince and Princess of Wales Hospice,nonpsychiatric,admissions,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G604V,Prince and Princess of Wales Hospice,nonpsychiatric,discharges,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G604V,Prince and Princess of Wales Hospice,nonpsychiatric,patients,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G604V,Prince and Princess of Wales Hospice,nonpsychiatric,stays,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G604V,Prince and Princess of Wales Hospice,nonpsychiatric,hospitalresidents,NA,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G604V,Prince and Princess of Wales Hospice,psychiatric,admissions,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G604V,Prince and Princess of Wales Hospice,psychiatric,discharges,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G604V,Prince and Princess of Wales Hospice,psychiatric,patients,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G604V,Prince and Princess of Wales Hospice,psychiatric,stays,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G604V,Prince and Princess of Wales Hospice,psychiatric,hospitalresidents,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G323V,Priory Hospital Glasgow,total,admissions,60,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G323V,Priory Hospital Glasgow,total,discharges,65,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G323V,Priory Hospital Glasgow,total,patients,45,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G323V,Priory Hospital Glasgow,total,stays,45,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G323V,Priory Hospital Glasgow,total,hospitalresidents,25,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G323V,Priory Hospital Glasgow,nonpsychiatric,admissions,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G323V,Priory Hospital Glasgow,nonpsychiatric,discharges,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G323V,Priory Hospital Glasgow,nonpsychiatric,patients,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G323V,Priory Hospital Glasgow,nonpsychiatric,stays,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G323V,Priory Hospital Glasgow,nonpsychiatric,hospitalresidents,NA,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G323V,Priory Hospital Glasgow,psychiatric,admissions,60,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G323V,Priory Hospital Glasgow,psychiatric,discharges,65,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G323V,Priory Hospital Glasgow,psychiatric,patients,45,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G323V,Priory Hospital Glasgow,psychiatric,stays,45,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G323V,Priory Hospital Glasgow,psychiatric,hospitalresidents,25,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G405H,Queen Elizabeth University Hospital,total,admissions,4675,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G405H,Queen Elizabeth University Hospital,total,discharges,4715,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G405H,Queen Elizabeth University Hospital,total,patients,1330,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G405H,Queen Elizabeth University Hospital,total,stays,1555,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G405H,Queen Elizabeth University Hospital,total,hospitalresidents,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G405H,Queen Elizabeth University Hospital,nonpsychiatric,admissions,4675,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G405H,Queen Elizabeth University Hospital,nonpsychiatric,discharges,4710,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G405H,Queen Elizabeth University Hospital,nonpsychiatric,patients,1330,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G405H,Queen Elizabeth University Hospital,nonpsychiatric,stays,1555,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G405H,Queen Elizabeth University Hospital,nonpsychiatric,hospitalresidents,NA,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G405H,Queen Elizabeth University Hospital,psychiatric,admissions,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G405H,Queen Elizabeth University Hospital,psychiatric,discharges,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G405H,Queen Elizabeth University Hospital,psychiatric,patients,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G405H,Queen Elizabeth University Hospital,psychiatric,stays,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G405H,Queen Elizabeth University Hospital,psychiatric,hospitalresidents,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C310H,Ravenscraig Hospital,total,admissions,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C310H,Ravenscraig Hospital,total,discharges,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C310H,Ravenscraig Hospital,total,patients,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C310H,Ravenscraig Hospital,total,stays,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C310H,Ravenscraig Hospital,total,hospitalresidents,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C310H,Ravenscraig Hospital,nonpsychiatric,admissions,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C310H,Ravenscraig Hospital,nonpsychiatric,discharges,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C310H,Ravenscraig Hospital,nonpsychiatric,patients,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C310H,Ravenscraig Hospital,nonpsychiatric,stays,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C310H,Ravenscraig Hospital,nonpsychiatric,hospitalresidents,NA,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C310H,Ravenscraig Hospital,psychiatric,admissions,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C310H,Ravenscraig Hospital,psychiatric,discharges,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C310H,Ravenscraig Hospital,psychiatric,patients,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C310H,Ravenscraig Hospital,psychiatric,stays,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C310H,Ravenscraig Hospital,psychiatric,hospitalresidents,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G612H,Rowanbank Clinic,total,admissions,50,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G612H,Rowanbank Clinic,total,discharges,60,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G612H,Rowanbank Clinic,total,patients,40,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G612H,Rowanbank Clinic,total,stays,20,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G612H,Rowanbank Clinic,total,hospitalresidents,55,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G612H,Rowanbank Clinic,nonpsychiatric,admissions,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G612H,Rowanbank Clinic,nonpsychiatric,discharges,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G612H,Rowanbank Clinic,nonpsychiatric,patients,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G612H,Rowanbank Clinic,nonpsychiatric,stays,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G612H,Rowanbank Clinic,nonpsychiatric,hospitalresidents,NA,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G612H,Rowanbank Clinic,psychiatric,admissions,50,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G612H,Rowanbank Clinic,psychiatric,discharges,60,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G612H,Rowanbank Clinic,psychiatric,patients,40,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G612H,Rowanbank Clinic,psychiatric,stays,20,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G612H,Rowanbank Clinic,psychiatric,hospitalresidents,55,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital,total,admissions,2240,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital,total,discharges,2255,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital,total,patients,775,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital,total,stays,1000,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital,total,hospitalresidents,30,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital,nonpsychiatric,admissions,2075,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital,nonpsychiatric,discharges,2090,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital,nonpsychiatric,patients,670,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital,nonpsychiatric,stays,905,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital,nonpsychiatric,hospitalresidents,NA,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital,psychiatric,admissions,160,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital,psychiatric,discharges,165,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital,psychiatric,patients,115,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital,psychiatric,stays,100,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital,psychiatric,hospitalresidents,30,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G513H,Royal Hospital for Children,total,admissions,90,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G513H,Royal Hospital for Children,total,discharges,90,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G513H,Royal Hospital for Children,total,patients,70,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G513H,Royal Hospital for Children,total,stays,70,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G513H,Royal Hospital for Children,total,hospitalresidents,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G513H,Royal Hospital for Children,nonpsychiatric,admissions,90,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G513H,Royal Hospital for Children,nonpsychiatric,discharges,90,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G513H,Royal Hospital for Children,nonpsychiatric,patients,70,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G513H,Royal Hospital for Children,nonpsychiatric,stays,70,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G513H,Royal Hospital for Children,nonpsychiatric,hospitalresidents,NA,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G513H,Royal Hospital for Children,psychiatric,admissions,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G513H,Royal Hospital for Children,psychiatric,discharges,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G513H,Royal Hospital for Children,psychiatric,patients,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G513H,Royal Hospital for Children,psychiatric,stays,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G513H,Royal Hospital for Children,psychiatric,hospitalresidents,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G613H,Skye House,total,admissions,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G613H,Skye House,total,discharges,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G613H,Skye House,total,patients,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G613H,Skye House,total,stays,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G613H,Skye House,total,hospitalresidents,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G613H,Skye House,nonpsychiatric,admissions,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G613H,Skye House,nonpsychiatric,discharges,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G613H,Skye House,nonpsychiatric,patients,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G613H,Skye House,nonpsychiatric,stays,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G613H,Skye House,nonpsychiatric,hospitalresidents,NA,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G613H,Skye House,psychiatric,admissions,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G613H,Skye House,psychiatric,discharges,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G613H,Skye House,psychiatric,patients,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G613H,Skye House,psychiatric,stays,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G613H,Skye House,psychiatric,hospitalresidents,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G207H,Stobhill Hospital,total,admissions,1900,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G207H,Stobhill Hospital,total,discharges,1915,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G207H,Stobhill Hospital,total,patients,1200,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G207H,Stobhill Hospital,total,stays,1440,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G207H,Stobhill Hospital,total,hospitalresidents,185,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G207H,Stobhill Hospital,nonpsychiatric,admissions,55,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G207H,Stobhill Hospital,nonpsychiatric,discharges,60,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G207H,Stobhill Hospital,nonpsychiatric,patients,35,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G207H,Stobhill Hospital,nonpsychiatric,stays,35,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G207H,Stobhill Hospital,nonpsychiatric,hospitalresidents,NA,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G207H,Stobhill Hospital,psychiatric,admissions,1845,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G207H,Stobhill Hospital,psychiatric,discharges,1855,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G207H,Stobhill Hospital,psychiatric,patients,1170,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G207H,Stobhill Hospital,psychiatric,stays,1405,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G207H,Stobhill Hospital,psychiatric,hospitalresidents,185,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C206H,Vale of Leven General Hospital,total,admissions,390,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C206H,Vale of Leven General Hospital,total,discharges,395,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C206H,Vale of Leven General Hospital,total,patients,115,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C206H,Vale of Leven General Hospital,total,stays,135,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C206H,Vale of Leven General Hospital,total,hospitalresidents,10,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C206H,Vale of Leven General Hospital,nonpsychiatric,admissions,370,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C206H,Vale of Leven General Hospital,nonpsychiatric,discharges,375,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C206H,Vale of Leven General Hospital,nonpsychiatric,patients,95,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C206H,Vale of Leven General Hospital,nonpsychiatric,stays,120,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C206H,Vale of Leven General Hospital,nonpsychiatric,hospitalresidents,NA,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C206H,Vale of Leven General Hospital,psychiatric,admissions,20,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C206H,Vale of Leven General Hospital,psychiatric,discharges,25,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C206H,Vale of Leven General Hospital,psychiatric,patients,20,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C206H,Vale of Leven General Hospital,psychiatric,stays,20,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,C206H,Vale of Leven General Hospital,psychiatric,hospitalresidents,10,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G516H,West Glasgow,total,admissions,260,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G516H,West Glasgow,total,discharges,275,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G516H,West Glasgow,total,patients,150,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G516H,West Glasgow,total,stays,145,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G516H,West Glasgow,total,hospitalresidents,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G516H,West Glasgow,nonpsychiatric,admissions,260,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G516H,West Glasgow,nonpsychiatric,discharges,275,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G516H,West Glasgow,nonpsychiatric,patients,150,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G516H,West Glasgow,nonpsychiatric,stays,145,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G516H,West Glasgow,nonpsychiatric,hospitalresidents,NA,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G516H,West Glasgow,psychiatric,admissions,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G516H,West Glasgow,psychiatric,discharges,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G516H,West Glasgow,psychiatric,patients,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G516H,West Glasgow,psychiatric,stays,0,Post-COVID
2023,31/03/2024,NHS Greater Glasgow & Clyde,G516H,West Glasgow,psychiatric,hospitalresidents,0,Post-COVID
2023,31/03/2024,NHS Highland,C101H,Argyll and Bute Hospital,total,admissions,0,Post-COVID
2023,31/03/2024,NHS Highland,C101H,Argyll and Bute Hospital,total,discharges,0,Post-COVID
2023,31/03/2024,NHS Highland,C101H,Argyll and Bute Hospital,total,patients,0,Post-COVID
2023,31/03/2024,NHS Highland,C101H,Argyll and Bute Hospital,total,stays,0,Post-COVID
2023,31/03/2024,NHS Highland,C101H,Argyll and Bute Hospital,total,hospitalresidents,5,Post-COVID
2023,31/03/2024,NHS Highland,C101H,Argyll and Bute Hospital,nonpsychiatric,admissions,0,Post-COVID
2023,31/03/2024,NHS Highland,C101H,Argyll and Bute Hospital,nonpsychiatric,discharges,0,Post-COVID
2023,31/03/2024,NHS Highland,C101H,Argyll and Bute Hospital,nonpsychiatric,patients,0,Post-COVID
2023,31/03/2024,NHS Highland,C101H,Argyll and Bute Hospital,nonpsychiatric,stays,0,Post-COVID
2023,31/03/2024,NHS Highland,C101H,Argyll and Bute Hospital,nonpsychiatric,hospitalresidents,NA,Post-COVID
2023,31/03/2024,NHS Highland,C101H,Argyll and Bute Hospital,psychiatric,admissions,0,Post-COVID
2023,31/03/2024,NHS Highland,C101H,Argyll and Bute Hospital,psychiatric,discharges,0,Post-COVID
2023,31/03/2024,NHS Highland,C101H,Argyll and Bute Hospital,psychiatric,patients,0,Post-COVID
2023,31/03/2024,NHS Highland,C101H,Argyll and Bute Hospital,psychiatric,stays,0,Post-COVID
2023,31/03/2024,NHS Highland,C101H,Argyll and Bute Hospital,psychiatric,hospitalresidents,5,Post-COVID
2023,31/03/2024,NHS Highland,H228H,Badenoch and Strathspey Community Hospital,total,admissions,5,Post-COVID
2023,31/03/2024,NHS Highland,H228H,Badenoch and Strathspey Community Hospital,total,discharges,5,Post-COVID
2023,31/03/2024,NHS Highland,H228H,Badenoch and Strathspey Community Hospital,total,patients,5,Post-COVID
2023,31/03/2024,NHS Highland,H228H,Badenoch and Strathspey Community Hospital,total,stays,5,Post-COVID
2023,31/03/2024,NHS Highland,H228H,Badenoch and Strathspey Community Hospital,total,hospitalresidents,0,Post-COVID
2023,31/03/2024,NHS Highland,H228H,Badenoch and Strathspey Community Hospital,nonpsychiatric,admissions,5,Post-COVID
2023,31/03/2024,NHS Highland,H228H,Badenoch and Strathspey Community Hospital,nonpsychiatric,discharges,5,Post-COVID
2023,31/03/2024,NHS Highland,H228H,Badenoch and Strathspey Community Hospital,nonpsychiatric,patients,5,Post-COVID
2023,31/03/2024,NHS Highland,H228H,Badenoch and Strathspey Community Hospital,nonpsychiatric,stays,5,Post-COVID
2023,31/03/2024,NHS Highland,H228H,Badenoch and Strathspey Community Hospital,nonpsychiatric,hospitalresidents,NA,Post-COVID
2023,31/03/2024,NHS Highland,H228H,Badenoch and Strathspey Community Hospital,psychiatric,admissions,0,Post-COVID
2023,31/03/2024,NHS Highland,H228H,Badenoch and Strathspey Community Hospital,psychiatric,discharges,0,Post-COVID
2023,31/03/2024,NHS Highland,H228H,Badenoch and Strathspey Community Hospital,psychiatric,patients,0,Post-COVID
2023,31/03/2024,NHS Highland,H228H,Badenoch and Strathspey Community Hospital,psychiatric,stays,0,Post-COVID
2023,31/03/2024,NHS Highland,H228H,Badenoch and Strathspey Community Hospital,psychiatric,hospitalresidents,0,Post-COVID
2023,31/03/2024,NHS Highland,H212H,Belford Hospital,total,admissions,35,Post-COVID
2023,31/03/2024,NHS Highland,H212H,Belford Hospital,total,discharges,35,Post-COVID
2023,31/03/2024,NHS Highland,H212H,Belford Hospital,total,patients,25,Post-COVID
2023,31/03/2024,NHS Highland,H212H,Belford Hospital,total,stays,30,Post-COVID
2023,31/03/2024,NHS Highland,H212H,Belford Hospital,total,hospitalresidents,0,Post-COVID
2023,31/03/2024,NHS Highland,H212H,Belford Hospital,nonpsychiatric,admissions,35,Post-COVID
2023,31/03/2024,NHS Highland,H212H,Belford Hospital,nonpsychiatric,discharges,35,Post-COVID
2023,31/03/2024,NHS Highland,H212H,Belford Hospital,nonpsychiatric,patients,25,Post-COVID
2023,31/03/2024,NHS Highland,H212H,Belford Hospital,nonpsychiatric,stays,30,Post-COVID
2023,31/03/2024,NHS Highland,H212H,Belford Hospital,nonpsychiatric,hospitalresidents,NA,Post-COVID
2023,31/03/2024,NHS Highland,H212H,Belford Hospital,psychiatric,admissions,0,Post-COVID
2023,31/03/2024,NHS Highland,H212H,Belford Hospital,psychiatric,discharges,0,Post-COVID
2023,31/03/2024,NHS Highland,H212H,Belford Hospital,psychiatric,patients,0,Post-COVID
2023,31/03/2024,NHS Highland,H212H,Belford Hospital,psychiatric,stays,0,Post-COVID
2023,31/03/2024,NHS Highland,H212H,Belford Hospital,psychiatric,hospitalresidents,0,Post-COVID
2023,31/03/2024,NHS Highland,H229H,Broadford Hospital,total,admissions,25,Post-COVID
2023,31/03/2024,NHS Highland,H229H,Broadford Hospital,total,discharges,30,Post-COVID
2023,31/03/2024,NHS Highland,H229H,Broadford Hospital,total,patients,25,Post-COVID
2023,31/03/2024,NHS Highland,H229H,Broadford Hospital,total,stays,30,Post-COVID
2023,31/03/2024,NHS Highland,H229H,Broadford Hospital,total,hospitalresidents,0,Post-COVID
2023,31/03/2024,NHS Highland,H229H,Broadford Hospital,nonpsychiatric,admissions,25,Post-COVID
2023,31/03/2024,NHS Highland,H229H,Broadford Hospital,nonpsychiatric,discharges,30,Post-COVID
2023,31/03/2024,NHS Highland,H229H,Broadford Hospital,nonpsychiatric,patients,25,Post-COVID
2023,31/03/2024,NHS Highland,H229H,Broadford Hospital,nonpsychiatric,stays,30,Post-COVID
2023,31/03/2024,NHS Highland,H229H,Broadford Hospital,nonpsychiatric,hospitalresidents,NA,Post-COVID
2023,31/03/2024,NHS Highland,H229H,Broadford Hospital,psychiatric,admissions,0,Post-COVID
2023,31/03/2024,NHS Highland,H229H,Broadford Hospital,psychiatric,discharges,0,Post-COVID
2023,31/03/2024,NHS Highland,H229H,Broadford Hospital,psychiatric,patients,0,Post-COVID
2023,31/03/2024,NHS Highland,H229H,Broadford Hospital,psychiatric,stays,0,Post-COVID
2023,31/03/2024,NHS Highland,H229H,Broadford Hospital,psychiatric,hospitalresidents,0,Post-COVID
2023,31/03/2024,NHS Highland,H103H,Caithness General Hospital,total,admissions,70,Post-COVID
2023,31/03/2024,NHS Highland,H103H,Caithness General Hospital,total,discharges,70,Post-COVID
2023,31/03/2024,NHS Highland,H103H,Caithness General Hospital,total,patients,45,Post-COVID
2023,31/03/2024,NHS Highland,H103H,Caithness General Hospital,total,stays,45,Post-COVID
